id,name,name_cn
291432,王都の学園に強制連行された最強のドラゴンライダーは超が付くほど田舎者,最强乡下龙骑士
291588,君のカラダに教えてあげる 絶倫先生アンソロジー,
291606,蜜月の城～悪魔な公爵の甘い欲望～,
291947,MS戦記 機動戦士ガンダム0079外伝,MS战记
292008,ザ・ウルトラマン,奥特曼
292058,ひみChuの文子さま,神秘宅娘文子
292942,セメルパルス semelparous,
293020,いもうとコレクションH,
293087,ハラストレーション,
293094,彼氏と僕のはじめてフーゾク,他与我的第一次风月体验
293262,黒猫くろべえ めんどくさいと言わにゃいで!,
293514,龍の夫―亡国の神―,
293605,生贄のお勤めは、,
293631,副番長には逆らえない！,
293908,年下の男の子,年下小男友
294341,さかさまロリポップ,逆向的lollipop
294346,魔法使いの取扱説明書(トリセツ),魔法使的使用说明书
294347,25時の×××,25时的×××
294349,まきちゃんは彼とセックスしたい,
294390,방 건너 방,房外的房
294450,箱入り乙女とガテンの王子様,
294481,犬と歩けば恋に落ちる~発情ワンコの躾け方~,
294525,18不限-2,
294706,とろけるほどに咬まれたい,
294753,Healing Spell.,
294763,同級生に俺のコカンが狙われています。,
294848,私が全裸になった理由,
294863,今日の日はさようなら,
294921,Come Prima,一如往昔
295023,未来デリバリー ちいさなアシモフと緑の忘れ物,未来快递 小艾西莫夫与绿色的遗忘物
295047,王子様は捨て猫になつかれたい,王子想得到弃猫的爱
295055,渇望アニマジェメラ,
295101,산두,山都
295250,嘘月－ウソツキ－,谎月
295278,東京ミュウミュウオーレ!,
295359,レズ風俗アンソロジー リピーター,
295380,最強のおっさんハンター異世界へ ～今度こそゆっくり静かに暮らしたい～,最强的大叔猎人前往异世界～这次一定要过上悠闲安静的生活～
295409,わるいこと、ぜんぶ。,全员恶人
295438,ラブソングをキミと,和你奏起恋曲
295737,厨病激発ボーイ NEO,
295741,警視庁 特務部 特殊凶悪犯対策室 第七課 トクナナFile.0,
295962,キミの忘れかたを教えて,请教我如何忘记你
296476,大正小町事件帖 櫻の一番!,
296487,カロン サイフォン,
296540,空を見上げる少女の瞳に映る世界,仰望天空的少女
296905,魔法科高校の劣等生 会長選挙編,魔法科高校的劣等生 会长选举篇
297179,アズールレーン びそくぜんしんっ!,碧蓝航线 微速前行
297665,アタマの中のアレを食べたい,
297768,ベニーちゃんはくじけない,毫无防备的拼贴画
297793,ふたりはだいたいこんなかんじ,两个人大概是这种感觉
297800,あまえるケダモノ,爱撒娇的野兽
297869,山本さんちのねこの話,
298278,エリスの聖杯,厄里斯的圣杯
298427,さよならエデン,再见伊甸园
298607,かくれイタリアン,
298741,観音寺睡蓮の苦悩,观音寺睡莲的苦恼
298945,ダウト～嘘つき王子は誰？～,Doubt～说谎的王子是谁？～
298998,わんちゃんおいでよ、撫でてあげるから,
299000,ノーボーダーズ・ラブソング,
299012,神祇の守り人,神祇守护人
299040,「ほら、俺の上に跨れよ」~傲慢上司のイジワルな突き上げ,
299041,天下無敵のI  love you,
299062,スパダリと結婚したら私のストーカーだった件,
299151,性教育120%,性教育120%
299782,必修！！セックス部,
300044,よわむし,胆小鬼
300112,9番目のムサシ レッドスクランブル,9号特工 赤色拦截
300169,牝母,
300223,その時の彼女が今の妻です,
300257,君のいる町 妄想200話 SPECIAL EDITION,小镇有你 妄想200话
300271,少女の日,
300321,Angel♥はーと,
300428,ハラキリゴメン,
300474,うちの小悪魔くん,
300491,オーバーレブ!,赛车女神龙
300873,駅弁ひとり旅 ザ・ベスト,
300975,家政魔導士の異世界生活～冒険中の家政婦業承ります！～,
301148,好きな娘が、別の男と,
301172,착한 아이에 대하여(완결),对于听话的孩子
301187,私は悪役令嬢なんかじゃないっ!!　闇使いだからって必ずしも悪役だと思うなよ,人家才不是恶役千金呢！！
301194,あやしもの,
301195,機械人形は還れない！,
301217,映画大好きポンポさん the Omnibus,最喜欢电影的彭波小姐 the Omnibus
301401,アミグダラ,
301459,Hop Step Sing!,
301635,僕のソルシエール,我的魔女
301719,1人と一人の3650日,
301754,大罪竜なんて大嫌い！,令我恨之入骨的大罪龙！
302077,PERFECT FIT 2,
302206,"이리 오너라, 업고 놀자",负卿请醉
302237,男友達ガール,基友少女
302249,きじょういえっち,
302434,君が隣にいない未来,
302455,꼬리를 흔들다,摇尾巴
302526,ラブミー・ラブマイドッグ,爱屋及乌
302631,パーム (40) TASK (Ⅴ),
302644,おもちゃとお茶を,
303204,すずねとひだりて,铃音与左手
303317,リタイア女子の初恋リベンジ,失意女的春风再起
303358,吸血鬼の食卓,吸血鬼的餐桌
303377,SINoALICE -シノアリス-,SINoALICE -死亡爱丽丝-
303458,레이디 비스트,被诅咒的婚约
303610,接触注意,
303748,ね、いいよ。,
