id,name,name_cn
336203,ストライクウィッチーズ OFFICIAL VISUAL COMPLETE FILE ストライクウィッチーズ&ストライクウィッチーズ (2),
556657,プレイアフターコール (2),
141603,アルドノア・ゼロ TVアニメ公式ガイドブック (2),
477104,機動戦士ガンダム イラストレーションワールド (2) 軽装版,
206851,ピーチガール 新装版 (02),
217732,うしろノしんでれさん(1),幽灵同级生
244685,Game clear! (2),游戏结束 2
246849,突姉っ! (2),
260694,公爵令嬢は騎士団長(62)の幼妻,公爵千金是62岁骑士团长的嫩妻
413202,ハートのおくりもの match作品集 (1),
419075,三角の距離は限りないゼロ (9) After Story,
582356,獄彩絵画 弐 江口夏実「鬼灯の冷徹」カラーイラスト集 (2),
584085,魍魎戦記　MADARA (1),
584094,魍魎戦記 MADARA (5),
584546,3度目の皇女は孤児院で花開く (1) ~死なせたくない、だから私は未来を変える~,
593573,무신전쟁 (1),武神战争
98524,天元突破グレンラガンアニメーション原画集(1) GROUNDWORK OF GURREN LAGANN Vol.1,
636500,イリアナ ~貧乏少女の成り上がり~ (1),
641898,灰色の勇者は人外道を歩み続ける (1),
644805,異世界で職業【ヒモ】としてみんなにバフを撒いてたら完全に逃げられなくなっていた (1),
400286,クールドジ男子図鑑 (2) ポストカードブック,
614052,綺麗にしてもらえますか。 ~ふたりぐらし~ (11),
620349,元公爵令嬢フェリシアは前を向く ~婚約者がお姉様に恋してしまったので、500年後の世界で幸せになります~ (1),
111884,"機巧少女は傷つかない (0) Facing ""Shadow Moon""",
301552,AIRアンソロジー・ノベル (1),
545035,アサヒさんは啼かせたい。 (2),
171274,ヒゲの妊婦 (43),
187920,liar (3),
512141,アパートメントコネクション (2),
518192,たゆたう琥珀 (2),
15925,カードキャプターさくらイラスト集 (3),
497131,パーム (43) TASK (VIII),
655298,暗部所属の新人工作員です。初任務として皇帝陛下の偽妃を演じていたら溺愛されてしまいました。……これっておかしくないですか? (1),
655501,リライト・ライト・ラスト・トライ (1),
656117,気が付いたらゲームの主人公になってたから悪役令息に全部押し付けようと思う (1),
658668,オーバーリミット・スキルホルダー ―限界超えの天賦《スキル》は、転生者にしか扱えない― (1),
54125,"A君(17)の戦争 I, THE TYCOON？",A君的战争
59384,カムナガラ (0)―外伝,
61164,骨王 (1) アンダーテイカーズ,骨王
371500,地下30mの秘め事に… 地下30mの蜜月を… (2),
372937,まちカドまぞくアンソロジーコミック (1),
375194,お知らせ:最強魔王はダンジョン経営で荒稼ぎを始めます! (2),
377433,七宮さん家のフシギなおしごと (1) はじまりはプロポーズ!?,
572209,不老不死のお薬だしときますね (1),
150987,世界の歴史 (13)  産業革命と自由主義 : 富国強兵のせめぎあい,
212255,GJ部@こみっく (2),
